Sample,Modality,Method,Burden,MAE,Cosine,Top_Process_Truth,Top_Process_Pred,Top1_Process_Match,Modal_Mass_Error
SIM-0374,SBS,Separate UGA NNLS,1813,0.0008048434379447806,0.9999921388762022,4,4,1.0,
SIM-0374,DBS,Separate categorical NNLS,80,0.005107800294911869,0.9996793305386689,4,4,1.0,
SIM-0374,DBS,Separate UGA NNLS,80,0.0063782483410358545,0.999704833307753,4,4,1.0,
SIM-0374,ID,Separate categorical NNLS,101,0.0042349810478821874,0.9994409632476778,4,4,1.0,
SIM-0374,ID,Separate UGA NNLS,101,0.00477386760105925,0.9995894422323358,4,4,1.0,
SIM-0374,SBS,Naive pooled UGA NNLS,1813,0.001361205765241736,0.9999819113598809,4,4,1.0,0.01656014867757949
SIM-0374,DBS,Naive pooled UGA NNLS,80,0.010040431508102424,0.9965494217121987,4,4,1.0,2.4889891910018225e-06
SIM-0374,ID,Naive pooled UGA NNLS,101,0.02004572829612672,0.9942495012967173,4,4,1.0,0.016557659688388578
SIM-0375,SBS,Separate categorical NNLS,1727,0.008869092874387105,0.9953018606228613,3,5,0.0,
SIM-0375,SBS,Separate UGA NNLS,1727,0.0010234037431269564,0.9999794697562122,3,3,1.0,
SIM-0375,DBS,Separate categorical NNLS,68,0.0418969255663142,0.832158259461833,3,5,0.0,
SIM-0375,DBS,Separate UGA NNLS,68,0.004743247197669198,0.9994356253042498,3,3,1.0,
SIM-0375,ID,Separate categorical NNLS,99,0.006207443567742908,0.9985385784705867,3,3,1.0,
SIM-0375,ID,Separate UGA NNLS,99,0.002868640830393029,0.9998145274423057,3,3,1.0,
SIM-0375,SBS,Naive pooled UGA NNLS,1727,0.004668096888514748,0.9992714366754023,3,3,1.0,0.019533176791533102
SIM-0375,DBS,Naive pooled UGA NNLS,68,0.04833536433458316,0.9034089103514703,3,5,0.0,0.00242694872171869
SIM-0375,ID,Naive pooled UGA NNLS,99,0.04507916921553695,0.8818874565416038,3,5,0.0,0.01710622806981442
SIM-0376,SBS,Separate categorical NNLS,700,0.0011683159784892652,0.9999728477465166,7,7,1.0,
SIM-0376,SBS,Separate UGA NNLS,700,0.0011687797408966132,0.9999789403154598,7,7,1.0,
SIM-0376,DBS,Separate categorical NNLS,42,0.005599436759639107,0.9991665924704916,7,7,1.0,
SIM-0376,DBS,Separate UGA NNLS,42,0.003968253968253971,0.9995394560357563,7,7,1.0,
SIM-0376,ID,Separate categorical NNLS,109,0.0020690712771680533,0.9998325163491161,7,7,1.0,
SIM-0376,ID,Separate UGA NNLS,109,0.005292592485896513,0.9994811567779154,7,7,1.0,
SIM-0376,SBS,Naive pooled UGA NNLS,700,0.002735470276545719,0.9997921417358206,7,7,1.0,0.016374167351229207
SIM-0376,DBS,Naive pooled UGA NNLS,42,0.006604785415533846,0.999404167381472,7,7,1.0,0.002212567714439957
SIM-0376,ID,Naive pooled UGA NNLS,109,0.01834817902391635,0.9915206392485819,7,7,1.0,0.018586735065669185
SIM-0377,SBS,Separate categorical NNLS,697,0.0026561655207832657,0.9998187215656466,9,9,1.0,
SIM-0377,SBS,Separate UGA NNLS,697,0.0013189678536582306,0.9999451318135498,9,9,1.0,
SIM-0377,DBS,Separate categorical NNLS,75,0.008480824465062204,0.9960256094854043,9,9,1.0,
SIM-0377,DBS,Separate UGA NNLS,75,0.002646575050260711,0.9997158178714898,9,9,1.0,
SIM-0377,ID,Separate categorical NNLS,55,0.010026563612896791,0.9933987237533546,9,9,1.0,
SIM-0377,ID,Separate UGA NNLS,55,0.004954208372043706,0.9992356699681315,9,9,1.0,
SIM-0377,SBS,Naive pooled UGA NNLS,697,0.003559018746318992,0.9996676196789083,9,9,1.0,0.011071843911534263
SIM-0377,DBS,Naive pooled UGA NNLS,75,0.01743698455098207,0.9867028853900274,9,1,0.0,0.0029504306554508086
SIM-0377,ID,Naive pooled UGA NNLS,55,0.020640921515272036,0.980764899833657,9,9,1.0,0.014022274566984821
SIM-0378,SBS,Separate categorical NNLS,1034,0.0030802473709559894,0.9997549775220592,5,5,1.0,
SIM-0378,SBS,Separate UGA NNLS,1034,0.0015249926565789563,0.9999611057626383,5,5,1.0,
SIM-0378,DBS,Separate categorical NNLS,74,0.009702856393523309,0.9958519284400384,5,5,1.0,
SIM-0378,DBS,Separate UGA NNLS,74,0.007254819971274182,0.9985867064135139,5,5,1.0,
SIM-0378,ID,Separate categorical NNLS,82,0.003266551768760136,0.9992396226067178,5,5,1.0,
SIM-0378,ID,Separate UGA NNLS,82,0.0025200485930995126,0.999739525613323,5,5,1.0,
SIM-0378,SBS,Naive pooled UGA NNLS,1034,0.002708641844159232,0.9998156132208551,5,5,1.0,0.00021142419234942977
SIM-0378,DBS,Naive pooled UGA NNLS,74,0.029774474229145458,0.9635076919682259,5,3,0.0,0.006568253263854011
SIM-0378,ID,Naive pooled UGA NNLS,82,0.01704924550203402,0.9901700793378836,5,5,1.0,0.006779677456203517
SIM-0379,SBS,Separate categorical NNLS,1295,0.0025046723965727186,0.999851594597403,8,8,1.0,
SIM-0379,SBS,Separate UGA NNLS,1295,0.0013036519306590649,0.9999758183513678,8,8,1.0,
SIM-0379,DBS,Separate categorical NNLS,43,0.020134391286429066,0.9799292725079357,8,8,1.0,
SIM-0379,DBS,Separate UGA NNLS,43,0.0018838214191505929,0.9999614594376518,8,8,1.0,
SIM-0379,ID,Separate categorical NNLS,72,0.004032563573725265,0.9996048218436182,8,8,1.0,
SIM-0379,ID,Separate UGA NNLS,72,0.0054585927299035325,0.9992873910311251,8,8,1.0,
SIM-0379,SBS,Naive pooled UGA NNLS,1295,0.0016073261913128224,0.9999452206246529,8,8,1.0,0.001667482632981998
SIM-0379,DBS,Naive pooled UGA NNLS,43,0.023803994566858156,0.9826104775749095,8,8,1.0,0.008236603704645806
SIM-0379,ID,Naive pooled UGA NNLS,72,0.027874506416382634,0.9852968253233753,8,8,1.0,0.009904086337627634
SIM-0380,SBS,Separate categorical NNLS,1265,0.0033436541575967717,0.9990637923591327,8,8,1.0,
SIM-0380,SBS,Separate UGA NNLS,1265,0.001084002164880025,0.9999576497548754,8,8,1.0,
SIM-0380,DBS,Separate categorical NNLS,48,0.024179531377910273,0.9482350180859767,8,8,1.0,
SIM-0380,DBS,Separate UGA NNLS,48,0.005955320064728507,0.9991055221562417,8,8,1.0,
SIM-0380,ID,Separate categorical NNLS,79,0.0026371945505037756,0.9995279288333129,3,3,1.0,
SIM-0380,ID,Separate UGA NNLS,79,0.003475380866979606,0.9991523312170791,3,8,0.0,
SIM-0380,SBS,Naive pooled UGA NNLS,1265,0.0019673077445113984,0.999762515213938,8,8,1.0,0.0021263784849474554
SIM-0380,DBS,Naive pooled UGA NNLS,48,0.05208333333333332,0.918663367333532,8,8,1.0,0.005626956681807498
SIM-0380,ID,Naive pooled UGA NNLS,79,0.019711352557457137,0.9667610293638003,3,8,0.0,0.007753335166754853
SIM-0381,SBS,Separate categorical NNLS,1017,0.002541575849293953,0.9999036564304412,12,12,1.0,
SIM-0381,SBS,Separate UGA NNLS,1017,0.002135680760098939,0.9999484991709947,12,12,1.0,
SIM-0381,DBS,Separate categorical NNLS,125,0.003383811074986333,0.999673153502848,12,12,1.0,
SIM-0381,DBS,Separate UGA NNLS,125,0.0043549814594035325,0.9996501918839044,12,12,1.0,
SIM-0381,ID,Separate categorical NNLS,100,0.0036267154753216895,0.9996435729131666,12,12,1.0,
SIM-0381,ID,Separate UGA NNLS,100,0.0027781843195718203,0.9998877915048839,12,12,1.0,
SIM-0381,SBS,Naive pooled UGA NNLS,1017,0.003200626880097419,0.9998790799385691,12,12,1.0,0.00401157438416766
SIM-0381,DBS,Naive pooled UGA NNLS,125,0.01251331816226682,0.9966074469462471,12,12,1.0,0.0038077107846679614
SIM-0381,ID,Naive pooled UGA NNLS,100,0.012370918147259357,0.9961787714617545,12,12,1.0,0.0002038635994999205
SIM-0382,SBS,Separate categorical NNLS,1284,0.008635555031995961,0.996948109904433,6,6,1.0,
SIM-0382,SBS,Separate UGA NNLS,1284,0.001035282333598553,0.9999616695689745,6,6,1.0,
SIM-0382,DBS,Separate categorical NNLS,67,0.0023200253975148833,0.9996019610678473,6,6,1.0,
SIM-0382,DBS,Separate UGA NNLS,67,0.0028633373827481024,0.9995383119460322,6,6,1.0,
SIM-0382,ID,Separate categorical NNLS,150,0.00489958863301151,0.9985973612992709,6,6,1.0,
SIM-0382,ID,Separate UGA NNLS,150,0.002603948968946921,0.9997820912142074,6,6,1.0,
SIM-0382,SBS,Naive pooled UGA NNLS,1284,0.005494848087405776,0.9986329863015814,6,6,1.0,0.005436257692575941
SIM-0382,DBS,Naive pooled UGA NNLS,67,0.039800995024875614,0.8882576955853378,6,6,1.0,0.00810482591389463
SIM-0382,ID,Naive pooled UGA NNLS,150,0.03913612224534207,0.9129990396535798,6,7,0.0,0.013541083606470716
SIM-0383,SBS,Separate categorical NNLS,1613,0.00232413882965896,0.9998981320927705,9,9,1.0,
SIM-0383,SBS,Separate UGA NNLS,1613,0.0021678364637045568,0.9998861154503568,9,9,1.0,
SIM-0383,DBS,Separate categorical NNLS,104,0.0048908155397867125,0.9983275912090879,9,9,1.0,
SIM-0383,DBS,Separate UGA NNLS,104,0.0023669228417767534,0.9996946609907923,9,9,1.0,
SIM-0383,ID,Separate categorical NNLS,50,0.00818239752308572,0.9953905205477702,9,9,1.0,
SIM-0383,ID,Separate UGA NNLS,50,0.005147793282235063,0.9990372183469539,9,9,1.0,
SIM-0383,SBS,Naive pooled UGA NNLS,1613,0.003957984348585566,0.9993129269659466,9,9,1.0,0.003410771483127961
SIM-0383,DBS,Naive pooled UGA NNLS,104,0.03978988643191272,0.9223371290113319,9,9,1.0,0.006704834874203626
SIM-0383,ID,Naive pooled UGA NNLS,50,0.041437545938109534,0.9254701014699266,9,9,1.0,0.0032940633910757515
SIM-0384,SBS,Separate categorical NNLS,744,0.0017857481412633135,0.9999721249743804,9,9,1.0,
SIM-0384,SBS,Separate UGA NNLS,744,0.001689376470443725,0.9999665495532198,9,9,1.0,
SIM-0384,DBS,Separate categorical NNLS,76,0.004344211398564616,0.9996553883883482,9,9,1.0,
SIM-0384,DBS,Separate UGA NNLS,76,0.005717956568929012,0.9996441321520707,9,9,1.0,
SIM-0384,ID,Separate categorical NNLS,75,0.0025413014149528322,0.9998898072840627,9,9,1.0,
SIM-0384,ID,Separate UGA NNLS,75,0.0016173416608189154,0.9999265326663235,9,9,1.0,
SIM-0384,SBS,Naive pooled UGA NNLS,744,0.001537493941115677,0.9999569513052762,9,9,1.0,0.0035687769230333677
SIM-0384,DBS,Naive pooled UGA NNLS,76,0.006132740066206104,0.9995521269370815,9,9,1.0,0.00019097998460634869
SIM-0384,ID,Naive pooled UGA NNLS,75,0.007519377109913934,0.999289142286455,9,9,1.0,0.0033777969384270468
SIM-0385,SBS,Separate categorical NNLS,2256,0.0014575383871406656,0.9999707842469553,7,7,1.0,
SIM-0385,SBS,Separate UGA NNLS,2256,0.0008536504221085143,0.9999932338093772,7,7,1.0,
SIM-0385,DBS,Separate categorical NNLS,64,0.006346314975972861,0.9990957793422058,7,7,1.0,
SIM-0385,DBS,Separate UGA NNLS,64,0.006511390727218934,0.9994059736317085,7,7,1.0,
SIM-0385,ID,Separate categorical NNLS,61,0.00581118287248542,0.999575585848552,7,7,1.0,
SIM-0385,ID,Separate UGA NNLS,61,0.002656589765294818,0.9998147518791112,7,7,1.0,
SIM-0385,SBS,Naive pooled UGA NNLS,2256,0.004112865315811054,0.9998565640578594,7,7,1.0,0.021454023918355603
SIM-0385,DBS,Naive pooled UGA NNLS,64,0.05004171057324508,0.924983492879596,7,7,1.0,0.000644107778333531
SIM-0385,ID,Naive pooled UGA NNLS,61,0.04616205826563936,0.9429715354116784,7,7,1.0,0.02209813169668934
SIM-0386,SBS,Separate categorical NNLS,1070,0.004336822276151159,0.9998273334157891,11,11,1.0,
SIM-0386,SBS,Separate UGA NNLS,1070,0.0020564876585723152,0.9999675511070205,11,11,1.0,
SIM-0386,DBS,Separate categorical NNLS,225,0.004257660526509064,0.9995246822516335,11,11,1.0,
SIM-0386,DBS,Separate UGA NNLS,225,0.0014814814814814682,0.9999451963628724,11,11,1.0,
SIM-0386,ID,Separate categorical NNLS,137,0.0038686813396898883,0.9998798173637092,11,11,1.0,
SIM-0386,ID,Separate UGA NNLS,137,0.004491757378773554,0.9998246173339553,11,11,1.0,
SIM-0386,SBS,Naive pooled UGA NNLS,1070,0.001310267762048141,0.9999879169171225,11,11,1.0,0.007826261383363176
SIM-0386,DBS,Naive pooled UGA NNLS,225,0.0058115275307155405,0.9991609754552824,11,11,1.0,0.0031724955021115997
SIM-0386,ID,Naive pooled UGA NNLS,137,0.01767268151893287,0.9970164639469254,11,11,1.0,0.004653765881251604
SIM-0387,SBS,Separate categorical NNLS,1909,0.0007342508287885079,0.9999914405583414,2,2,1.0,
SIM-0387,SBS,Separate UGA NNLS,1909,0.0015254596696341475,0.9999725553522617,2,2,1.0,
SIM-0387,DBS,Separate categorical NNLS,90,0.008841782968791527,0.9984051639964661,2,2,1.0,
SIM-0387,DBS,Separate UGA NNLS,90,0.0040823259772435035,0.9998172812534873,2,2,1.0,
SIM-0387,ID,Separate categorical NNLS,66,0.01412918166376137,0.995391563470391,2,2,1.0,
SIM-0387,ID,Separate UGA NNLS,66,0.0018838093238310281,0.9999626753031844,2,2,1.0,
SIM-0387,SBS,Naive pooled UGA NNLS,1909,0.0036525907089547775,0.9996891345478899,2,2,1.0,0.013844192603955752
SIM-0387,DBS,Naive pooled UGA NNLS,90,0.032430843361578275,0.9581739567151174,2,2,1.0,0.004102628484216525
SIM-0387,ID,Naive pooled UGA NNLS,66,0.056336325896609814,0.8984394713078978,2,2,1.0,0.009741564119739338
SIM-0388,SBS,Separate categorical NNLS,1206,0.004070869813032285,0.9993189144325288,1,1,1.0,
SIM-0388,SBS,Separate UGA NNLS,1206,0.0013908374517246063,0.9999315847113824,1,1,1.0,
SIM-0388,DBS,Separate categorical NNLS,112,0.007377835603752656,0.9977016948379679,12,12,1.0,
SIM-0388,DBS,Separate UGA NNLS,112,0.00457070828004284,0.9992424306297257,12,12,1.0,
SIM-0388,ID,Separate categorical NNLS,96,0.025913861011708037,0.9670556705490431,1,1,1.0,
SIM-0388,ID,Separate UGA NNLS,96,0.003486160893264557,0.9995627418450553,1,1,1.0,
SIM-0388,SBS,Naive pooled UGA NNLS,1206,0.006909903081146897,0.9972141683257147,1,1,1.0,0.026722422695216963
SIM-0388,DBS,Naive pooled UGA NNLS,112,0.05813568440146225,0.8244343896634607,12,2,0.0,0.007117995583046835
SIM-0388,ID,Naive pooled UGA NNLS,96,0.08621257097983821,0.6272165644088387,1,12,0.0,0.01960442711217006
SIM-0389,SBS,Separate categorical NNLS,1362,0.0026956276414675105,0.9996902496859434,12,12,1.0,
SIM-0389,SBS,Separate UGA NNLS,1362,0.0012626512869266147,0.9999594742897209,12,12,1.0,
SIM-0389,DBS,Separate categorical NNLS,41,0.0029717104135069464,0.9995141364304019,12,12,1.0,
SIM-0389,DBS,Separate UGA NNLS,41,0.0036193316059352824,0.9994065136313827,12,12,1.0,
SIM-0389,ID,Separate categorical NNLS,141,0.0074365923853724125,0.9979656395928828,12,12,1.0,
SIM-0389,ID,Separate UGA NNLS,141,0.0019423165895734165,0.9998769721312823,12,12,1.0,
SIM-0389,SBS,Naive pooled UGA NNLS,1362,0.001137902336039745,0.9999549960655714,12,12,1.0,0.0018815153799771611
SIM-0389,DBS,Naive pooled UGA NNLS,41,0.020460625710988875,0.9826494304235754,12,9,0.0,0.0005704533099879956
SIM-0389,ID,Naive pooled UGA NNLS,141,0.004039985861760314,0.9994554603695947,12,12,1.0,0.0013110620699890302
SIM-0390,SBS,Separate categorical NNLS,1324,0.005182895324411842,0.9990217403620376,6,6,1.0,
SIM-0390,SBS,Separate UGA NNLS,1324,0.0021835681811996385,0.999928044147813,6,6,1.0,
SIM-0390,DBS,Separate categorical NNLS,33,0.0010932581945451835,0.9999546486168891,6,6,1.0,
SIM-0390,DBS,Separate UGA NNLS,33,0.003326121857953755,0.9996579822070799,6,6,1.0,
SIM-0390,ID,Separate categorical NNLS,121,0.0023078049817106365,0.9998659169892745,6,6,1.0,
SIM-0390,ID,Separate UGA NNLS,121,0.0028742057330046317,0.9998629486991897,6,6,1.0,
SIM-0390,SBS,Naive pooled UGA NNLS,1324,0.004393776652078409,0.9997529254405093,6,6,1.0,0.009210407662817666
SIM-0390,DBS,Naive pooled UGA NNLS,33,0.04783400552263458,0.9581024990044776,6,6,1.0,0.003261195761628491
SIM-0390,ID,Naive pooled UGA NNLS,121,0.029734648510397175,0.9774229078103913,6,6,1.0,0.005949211901189189
SIM-0391,SBS,Separate categorical NNLS,1792,0.001307303590950427,0.999989921938878,2,2,1.0,
SIM-0391,SBS,Separate UGA NNLS,1792,0.0011806051164637836,0.9999914897269698,2,2,1.0,
SIM-0391,DBS,Separate categorical NNLS,39,0.009412173475607619,0.997627999853564,2,2,1.0,
SIM-0391,DBS,Separate UGA NNLS,39,0.0011329862422863463,0.9999531529214697,2,2,1.0,
SIM-0391,ID,Separate categorical NNLS,176,0.004011476370991058,0.9998010922097346,2,2,1.0,
SIM-0391,ID,Separate UGA NNLS,176,0.0034053642773923896,0.9998879801168631,2,2,1.0,
SIM-0391,SBS,Naive pooled UGA NNLS,1792,0.0006421675788083921,0.9999955948829053,2,2,1.0,0.0013225691798626205
SIM-0391,DBS,Naive pooled UGA NNLS,39,0.021367521367521364,0.9815152100089996,2,2,1.0,0.0006644454066300903
SIM-0391,ID,Naive pooled UGA NNLS,176,0.016001230875631656,0.9976515255891987,2,2,1.0,0.0006581237732324746
SIM-0392,SBS,Separate categorical NNLS,1267,0.0042440636915890536,0.9994184888833453,2,2,1.0,
SIM-0392,SBS,Separate UGA NNLS,1267,0.0010604487365088035,0.9999681994841421,2,2,1.0,
SIM-0392,DBS,Separate categorical NNLS,58,0.004990352046362789,0.99831048747449,2,2,1.0,
SIM-0392,DBS,Separate UGA NNLS,58,0.002537749014742324,0.9997630835417629,2,2,1.0,
SIM-0392,ID,Separate categorical NNLS,146,0.008839760483960226,0.996467345262717,2,2,1.0,
SIM-0392,ID,Separate UGA NNLS,146,0.0028734312069951425,0.9996607924180358,2,2,1.0,
SIM-0392,SBS,Naive pooled UGA NNLS,1267,0.0030951566304058178,0.9997438580116287,2,2,1.0,0.006048240546621009
SIM-0392,DBS,Naive pooled UGA NNLS,58,0.061874901857112474,0.7991516133969297,2,5,0.0,0.006285402758753382
SIM-0392,ID,Naive pooled UGA NNLS,146,0.01759410896942387,0.9797094718710638,2,2,1.0,0.0002371622121321859
SIM-0393,SBS,Separate categorical NNLS,1317,0.0013803695768017429,0.999946496416618,7,7,1.0,
SIM-0393,SBS,Separate UGA NNLS,1317,0.001241408103902099,0.9999721064096847,7,7,1.0,
SIM-0393,DBS,Separate categorical NNLS,92,0.0016329738612465075,0.999916347416087,7,7,1.0,
SIM-0393,DBS,Separate UGA NNLS,92,0.0022723158948732905,0.9999018246434276,7,7,1.0,
SIM-0393,ID,Separate categorical NNLS,126,0.002705349838539837,0.9997761442395198,7,7,1.0,
SIM-0393,ID,Separate UGA NNLS,126,0.005262217016421301,0.9995867432326092,7,7,1.0,
SIM-0393,SBS,Naive pooled UGA NNLS,1317,0.0011669125227902655,0.9999762827861092,7,7,1.0,0.005655883301220577
SIM-0393,DBS,Naive pooled UGA NNLS,92,0.004414029232307669,0.9992790789501382,7,7,1.0,0.0012521669492341833
SIM-0393,ID,Naive pooled UGA NNLS,126,0.011626914127508497,0.9981689777489288,7,7,1.0,0.006908050250454684
SIM-0394,SBS,Separate categorical NNLS,1595,0.0018671694993516706,0.9998961780385232,2,2,1.0,
SIM-0394,SBS,Separate UGA NNLS,1595,0.0015985353908905709,0.9999624146552939,2,2,1.0,
SIM-0394,DBS,Separate categorical NNLS,24,0.007701012750454597,0.9974294925978322,2,2,1.0,
SIM-0394,DBS,Separate UGA NNLS,24,0.008467072689849482,0.9991255166576084,2,2,1.0,
SIM-0394,ID,Separate categorical NNLS,88,0.01886231161971963,0.9925367531090702,2,2,1.0,
SIM-0394,ID,Separate UGA NNLS,88,0.0032902523206972873,0.9998239454594251,2,2,1.0,
SIM-0394,SBS,Naive pooled UGA NNLS,1595,0.00346638679825717,0.9998513999356979,2,2,1.0,0.009140677499304473
SIM-0394,DBS,Naive pooled UGA NNLS,24,0.16666666666666666,0.0,2,1,0.0,0.00388617361411606
SIM-0394,ID,Naive pooled UGA NNLS,88,0.0303030303030303,0.9836285863925697,2,2,1.0,0.013026851113420633
SIM-0395,SBS,Separate categorical NNLS,991,0.002026053890757475,0.9997884184722421,4,4,1.0,
SIM-0395,SBS,Separate UGA NNLS,991,0.0013553097993150001,0.9999458807019652,4,4,1.0,
SIM-0395,DBS,Separate categorical NNLS,40,0.025987805898427908,0.9351945409460821,4,4,1.0,
SIM-0395,DBS,Separate UGA NNLS,40,0.0030946356287965327,0.9996564574916235,4,4,1.0,
SIM-0395,ID,Separate categorical NNLS,140,0.00754339620629232,0.9951905941272444,4,4,1.0,
SIM-0395,ID,Separate UGA NNLS,140,0.004007978558066413,0.9992884513914152,4,4,1.0,
SIM-0395,SBS,Naive pooled UGA NNLS,991,0.0034696977680765927,0.9993947532468708,4,3,0.0,0.008433848184731696
SIM-0395,DBS,Naive pooled UGA NNLS,40,0.04278424793718107,0.8464712576881162,4,6,0.0,0.00343386905262133
SIM-0395,ID,Naive pooled UGA NNLS,140,0.010786708374231922,0.9929773318346862,4,4,1.0,0.004999979132110241
SIM-0396,SBS,Separate categorical NNLS,945,0.0017401008041387517,0.9999195576937502,5,5,1.0,
SIM-0396,SBS,Separate UGA NNLS,945,0.0008736085880980118,0.9999881172165409,5,5,1.0,
SIM-0396,DBS,Separate categorical NNLS,128,0.006082843209805061,0.9993002532974168,5,5,1.0,
SIM-0396,DBS,Separate UGA NNLS,128,0.002180197966673835,0.9998724397924512,5,5,1.0,
SIM-0396,ID,Separate categorical NNLS,90,0.0022047582715631927,0.9998246426438869,5,5,1.0,
SIM-0396,ID,Separate UGA NNLS,90,0.0024310815424820735,0.9998112263263486,5,5,1.0,
SIM-0396,SBS,Naive pooled UGA NNLS,945,0.0030690876701659005,0.9999117286590858,5,5,1.0,0.011339234102784035
SIM-0396,DBS,Naive pooled UGA NNLS,128,0.013709929853644644,0.9935052383240982,5,5,1.0,0.00806304267818199
SIM-0396,ID,Naive pooled UGA NNLS,90,0.023640038889978846,0.9857403006210194,5,5,1.0,0.003276191424602115
SIM-0397,SBS,Separate categorical NNLS,1026,0.004253590583958766,0.999330723397502,1,1,1.0,
SIM-0397,SBS,Separate UGA NNLS,1026,0.001226206137674301,0.9999663494847516,1,1,1.0,
SIM-0397,DBS,Separate categorical NNLS,72,0.04946566083110867,0.8345130750820725,1,12,0.0,
SIM-0397,DBS,Separate UGA NNLS,72,0.005706835676835664,0.9992731266492836,1,1,1.0,
SIM-0397,ID,Separate categorical NNLS,77,0.005676352054590879,0.9989536690683816,1,1,1.0,
SIM-0397,ID,Separate UGA NNLS,77,0.002714616081889215,0.9998348669891362,1,1,1.0,
SIM-0397,SBS,Naive pooled UGA NNLS,1026,0.0029686050034187527,0.999578593764114,1,1,1.0,0.019257147189773116
SIM-0397,DBS,Naive pooled UGA NNLS,72,0.01152703596879392,0.99542970357114,1,1,1.0,0.004135863445223223
SIM-0397,ID,Naive pooled UGA NNLS,77,0.024637122541750156,0.9687741680935389,1,1,1.0,0.015121283744550115
SIM-0398,SBS,Separate categorical NNLS,1372,0.0009149061012646152,0.9999809802450101,2,2,1.0,
SIM-0398,SBS,Separate UGA NNLS,1372,0.001304850498758894,0.9999734451351763,2,2,1.0,
SIM-0398,DBS,Separate categorical NNLS,41,0.011149853543146418,0.9969792495680722,2,2,1.0,
SIM-0398,DBS,Separate UGA NNLS,41,0.004446551079524587,0.9993902743919078,2,2,1.0,
SIM-0398,ID,Separate categorical NNLS,60,0.004520145368138435,0.9988581969709901,2,2,1.0,
SIM-0398,ID,Separate UGA NNLS,60,0.002055051778379307,0.9999147925206349,2,2,1.0,
SIM-0398,SBS,Naive pooled UGA NNLS,1372,0.0017448016251543647,0.9999281295483157,2,2,1.0,0.00016008844658366161
SIM-0398,DBS,Naive pooled UGA NNLS,41,0.032520325203252036,0.9690158574972068,2,2,1.0,0.0011926086858722283
SIM-0398,ID,Naive pooled UGA NNLS,60,0.007731409011833276,0.9969876110428124,2,2,1.0,0.0010325202392884522
SIM-0399,SBS,Separate categorical NNLS,1335,0.002202841644892434,0.9998739024432771,5,5,1.0,
SIM-0399,SBS,Separate UGA NNLS,1335,0.0017936163395187216,0.9999541283478688,5,5,1.0,
SIM-0399,DBS,Separate categorical NNLS,23,0.011446358514984123,0.993474550239071,5,5,1.0,
SIM-0399,DBS,Separate UGA NNLS,23,0.005593429788702521,0.9991868974240934,5,5,1.0,
SIM-0399,ID,Separate categorical NNLS,117,0.0005403947873587823,0.9999914156980974,5,5,1.0,
SIM-0399,ID,Separate UGA NNLS,117,0.0017545449317149305,0.9999163943839042,5,5,1.0,
SIM-0399,SBS,Naive pooled UGA NNLS,1335,0.0045497146202160945,0.9995915985092673,5,5,1.0,0.008641582978193618
SIM-0399,DBS,Naive pooled UGA NNLS,23,0.05073170137302282,0.8760014253685029,5,5,1.0,0.005957863599742092
SIM-0399,ID,Naive pooled UGA NNLS,117,0.03804774754296833,0.9730174947416466,5,5,1.0,0.014599446577935715
SIM-0400,SBS,Separate categorical NNLS,1285,0.0033374400194567176,0.9997541463250673,1,1,1.0,
SIM-0400,SBS,Separate UGA NNLS,1285,0.002076024826966959,0.9999391229921276,1,1,1.0,
SIM-0400,DBS,Separate categorical NNLS,80,0.004009692553917202,0.999438107040439,1,1,1.0,
SIM-0400,DBS,Separate UGA NNLS,80,0.004038540656884827,0.9994437983976857,1,1,1.0,
SIM-0400,ID,Separate categorical NNLS,49,0.0051341463408143525,0.9990917257919145,1,1,1.0,
SIM-0400,ID,Separate UGA NNLS,49,0.007999961820519227,0.998810173920266,1,1,1.0,
SIM-0400,SBS,Naive pooled UGA NNLS,1285,0.0030965660588186937,0.9998384025515862,1,1,1.0,0.0035202784169625634
SIM-0400,DBS,Naive pooled UGA NNLS,80,0.03491677537155257,0.9607538001469821,1,1,1.0,0.0013641021311570634
SIM-0400,ID,Naive pooled UGA NNLS,49,0.037414965986394565,0.9750266606601541,1,1,1.0,0.004884380548119665
SIM-0401,SBS,Separate categorical NNLS,1161,0.0016243139585484778,0.9999024872828186,12,12,1.0,
SIM-0401,SBS,Separate UGA NNLS,1161,0.0011954902192483753,0.9999549580292217,12,12,1.0,
SIM-0401,DBS,Separate categorical NNLS,74,0.004711683572813276,0.9985441385390832,6,6,1.0,
