modality,representation,algorithm,patient,mutation_burden,cosine,mae,n_active_truth_signatures,n_active_predicted_signatures
SBS,standard,NNLS,SP125719,82.0,0.7156965047959634,0.0111144436192435,4,18
SBS,standard,NNLS,SP125721,57.0,0.2491853621534876,0.0156321871282506,5,21
SBS,standard,NNLS,SP125722,28.0,0.523230993536165,0.0148148399971548,2,11
SBS,standard,NNLS,SP125723,46.0,0.1687977163476643,0.0175321856422165,5,22
SBS,standard,NNLS,SP125724,56.0,0.1303041865916034,0.0174367569808551,4,13
SBS,standard,NNLS,SP125725,79.0,0.3247391474802173,0.0159394021068053,7,20
SBS,standard,NNLS,SP125726,43.0,0.3466652540517627,0.0159813066809095,2,12
SBS,standard,NNLS,SP125730,53.0,0.2576998541504484,0.0152489064295756,3,21
SBS,standard,NNLS,SP125731,58.0,0.2044944089069536,0.0158001467371943,5,23
SBS,standard,NNLS,SP125733,52.0,0.6265077732566832,0.0139477771232608,4,19
SBS,standard,NNLS,SP125737,84.0,0.4659483005802341,0.0149663733331226,4,20
SBS,standard,NNLS,SP125738,41.0,0.4463848494609938,0.0132792464867916,4,11
SBS,standard,NNLS,SP125741,90.0,0.189875710254588,0.0155037979723302,5,20
SBS,standard,NNLS,SP125742,50.0,0.1871389739358406,0.0170643817071524,3,16
SBS,standard,NNLS,SP125744,39.0,0.160807561414858,0.016461126056252,5,17
SBS,standard,NNLS,SP125745,41.0,0.2590168957392757,0.0156752657986867,4,15
SBS,standard,NNLS,SP125749,48.0,0.3059821282914028,0.0162427339063694,6,23
SBS,standard,NNLS,SP125752,74.0,0.0775191978624038,0.0174053190143346,3,16
SBS,standard,NNLS,SP125753,45.0,0.4446246239922198,0.0143865529529896,5,14
SBS,standard,NNLS,SP125755,65.0,0.0257522204835133,0.0191775955568509,3,12
SBS,standard,NNLS,SP125756,156.0,0.195495685796886,0.0162278172209866,7,25
SBS,standard,NNLS,SP125757,60.0,0.0405691869698701,0.0188879084821818,4,10
SBS,standard,NNLS,SP125758,59.0,0.3167645364370313,0.0169057557373411,4,22
SBS,standard,NNLS,SP125760,61.0,0.4042335321435616,0.0156443915079532,4,13
SBS,standard,NNLS,SP125761,42.0,0.1730117170623929,0.0174710336648116,6,13
SBS,standard,NNLS,SP125762,85.0,0.0586977574810895,0.018176040771716,5,15
SBS,standard,NNLS,SP125763,96.0,0.2732470753286172,0.015798773531999,6,17
SBS,standard,NNLS,SP125764,148.0,0.069781444131872,0.0181336420649225,5,26
SBS,standard,NNLS,SP125766,88.0,0.846766098693835,0.0092418757701103,2,15
SBS,standard,NNLS,SP125768,92.0,0.2264690140902091,0.0158041689670322,8,23
SBS,standard,NNLS,SP125769,33.0,0.1617959798321389,0.0174748407996786,3,15
SBS,standard,NNLS,SP125770,550.0,0.3295207904133045,0.0176397568359528,5,27
SBS,standard,NNLS,SP125771,99.0,0.1924713365410902,0.0179884846957973,4,18
SBS,standard,NNLS,SP125772,35.0,0.2849281955437535,0.0150613846971761,4,16
SBS,standard,NNLS,SP125775,31.0,0.2156099560479747,0.0162265468511678,5,13
SBS,standard,NNLS,SP125776,66.0,0.0527102277810814,0.018951116914553,4,13
SBS,standard,NNLS,SP125777,98.0,0.0299638852458937,0.0193808807189772,4,23
SBS,standard,NNLS,SP125778,224.0,0.093627080235536,0.0176971624751707,5,26
SBS,standard,NNLS,SP125780,67.0,0.4623640375198851,0.0121882921297479,3,15
SBS,standard,NNLS,SP125781,44.0,0.4705587012262802,0.0160334467765409,3,15
SBS,standard,NNLS,SP125783,48.0,0.3819217735583731,0.0163304391178457,3,19
SBS,standard,NNLS,SP125784,47.0,0.2637159222331064,0.0169338766196537,4,11
SBS,standard,NNLS,SP125785,46.0,0.77733498412064,0.0114438921935649,4,15
SBS,standard,NNLS,SP125786,84.0,0.0165289548718721,0.0201092337850469,3,26
SBS,standard,NNLS,SP125791,54.0,0.2370567675454041,0.0148293399207355,5,19
SBS,standard,NNLS,SP125793,32.0,0.1336453457645643,0.0181132548397936,3,17
SBS,standard,NNLS,SP125794,58.0,0.0722799831648425,0.018785048646104,2,15
SBS,standard,NNLS,SP125795,46.0,0.3235500734821029,0.0153938297248735,5,14
SBS,standard,NNLS,SP125800,10.0,0.1745034862680323,0.0166392433891579,4,10
SBS,standard,NNLS,SP125802,39.0,0.8265042178368641,0.0114806259428809,2,16
SBS,standard,NNLS,SP125804,131.0,0.0313756435980791,0.0195463490324289,4,26
SBS,standard,NNLS,SP125805,65.0,0.4071426628051251,0.013104663089561,5,17
SBS,standard,NNLS,SP125807,85.0,0.555020132281623,0.0121929097432887,5,17
SBS,standard,NNLS,SP125809,88.0,0.2422855802649408,0.0142603971826704,5,19
SBS,standard,NNLS,SP125811,63.0,0.2919065536794606,0.0147104154536425,7,13
SBS,standard,NNLS,SP127628,83.0,0.0431606380535024,0.0183282626716058,5,20
SBS,standard,NNLS,SP127630,116.0,0.1622575558108715,0.0182597464512681,4,25
SBS,standard,NNLS,SP127632,206.0,0.1489073664985656,0.0175533856815561,5,24
SBS,standard,NNLS,SP127634,283.0,0.217018795188552,0.0171131783963904,5,25
SBS,standard,NNLS,SP127636,152.0,0.0364282911993124,0.0184917175188898,5,21
SBS,standard,NNLS,SP127638,110.0,0.1275743219807461,0.0171824267865792,5,20
SBS,standard,NNLS,SP127640,154.0,0.0207783221709876,0.019481240720432,7,25
SBS,standard,NNLS,SP127706,43.0,0.96208434504954,0.0066750804983426,3,6
SBS,standard,NNLS,SP12856,564.0,0.9524531379634484,0.0066474620608122,4,12
SBS,standard,NNLS,SP13036,158.0,0.2868407676448207,0.0152305466849682,7,24
SBS,standard,NNLS,SP1305,433.0,0.0031019208057248,0.0200986147928341,4,25
SBS,standard,NNLS,SP13072,74.0,0.3357085000768149,0.0133018864404615,4,10
SBS,standard,NNLS,SP13078,78.0,0.7701635009659173,0.011160507351584,4,22
SBS,standard,NNLS,SP13084,52.0,0.2527970901043956,0.0142173897462484,4,11
SBS,standard,NNLS,SP13206,125.0,0.6797470861272189,0.0109738179489109,4,17
