alias	approved_symbol	hgnc_id	source
HGNC_56835	LINC03105	HGNC:56835	hgnc_id
HGNC_56836	LINC03106	HGNC:56836	hgnc_id
HGNC_5684	IGHVII_51_2	HGNC:5684	hgnc_id
HGNC_56841	LINC03107	HGNC:56841	hgnc_id
HGNC_56842	ZNF217_AS1	HGNC:56842	hgnc_id
HGNC_56844	LINC03108	HGNC:56844	hgnc_id
HGNC_56845	LINC03109	HGNC:56845	hgnc_id
HGNC_56846	LINC03110	HGNC:56846	hgnc_id
HGNC_56847	PKMYT1AR	HGNC:56847	hgnc_id
HGNC_56848	CYLD_AS2	HGNC:56848	hgnc_id
HGNC_5685	IGHVII_53_1	HGNC:5685	hgnc_id
HGNC_56850	LINC03111	HGNC:56850	hgnc_id
HGNC_56851	SCPPPQ1	HGNC:56851	hgnc_id
HGNC_56853	LINC03112	HGNC:56853	hgnc_id
HGNC_56854	LINC03113	HGNC:56854	hgnc_id
HGNC_56855	LINC03114	HGNC:56855	hgnc_id
HGNC_56856	MSL3_DT	HGNC:56856	hgnc_id
HGNC_56859	LNX2BP	HGNC:56859	hgnc_id
HGNC_5686	IGHVII_60_1	HGNC:5686	hgnc_id
HGNC_56860	SCREEM1	HGNC:56860	hgnc_id
HGNC_56861	GLTC1	HGNC:56861	hgnc_id
HGNC_56862	MIR106AHG	HGNC:56862	hgnc_id
HGNC_56863	RNU6_1341P	HGNC:56863	hgnc_id
HGNC_5687	IGHVII_62_1	HGNC:5687	hgnc_id
HGNC_56872	RNU6_1342P	HGNC:56872	hgnc_id
HGNC_56873	GOLGA6L9_AS1	HGNC:56873	hgnc_id
HGNC_56874	SPDYE1_AS1	HGNC:56874	hgnc_id
HGNC_56876	LNCPTCTS	HGNC:56876	hgnc_id
HGNC_56877	IADEN	HGNC:56877	hgnc_id
HGNC_56879	GSCAR	HGNC:56879	hgnc_id
HGNC_5688	IGHVII_65_1	HGNC:5688	hgnc_id
HGNC_56881	LINC03116	HGNC:56881	hgnc_id
HGNC_56883	LINC03117	HGNC:56883	hgnc_id
HGNC_56885	FTH1P29	HGNC:56885	hgnc_id
HGNC_56886	FTH1P28	HGNC:56886	hgnc_id
HGNC_56887	FTLP20	HGNC:56887	hgnc_id
HGNC_56888	VILMIR	HGNC:56888	hgnc_id
HGNC_56889	PYCR1_AS1	HGNC:56889	hgnc_id
HGNC_5689	IGHVII_67_1	HGNC:5689	hgnc_id
HGNC_56890	LNCARGI	HGNC:56890	hgnc_id
HGNC_56892	SNX7_DT	HGNC:56892	hgnc_id
HGNC_56895	THAP3P1	HGNC:56895	hgnc_id
HGNC_56896	TOMM5P1	HGNC:56896	hgnc_id
HGNC_56897	NAA40P1	HGNC:56897	hgnc_id
HGNC_56898	TFB2MP1	HGNC:56898	hgnc_id
HGNC_56899	ACCSLP1	HGNC:56899	hgnc_id
HGNC_569	AP3M1	HGNC:569	hgnc_id
HGNC_5690	IGHVII_74_1	HGNC:5690	hgnc_id
HGNC_56900	IDH1P1	HGNC:56900	hgnc_id
HGNC_56902	ESDP1	HGNC:56902	hgnc_id
HGNC_56903	NGRNP4	HGNC:56903	hgnc_id
HGNC_56904	ISG20L2P1	HGNC:56904	hgnc_id
HGNC_56905	ISG20L2P2	HGNC:56905	hgnc_id
HGNC_56906	INCR1	HGNC:56906	hgnc_id
HGNC_56908	TGFBRAP1_AS1	HGNC:56908	hgnc_id
HGNC_56909	PDGFDDN	HGNC:56909	hgnc_id
HGNC_5691	IGHVII_78_1	HGNC:5691	hgnc_id
HGNC_56912	PAGE4P1	HGNC:56912	hgnc_id
HGNC_56913	PERPP3	HGNC:56913	hgnc_id
HGNC_56914	AP3S1P1	HGNC:56914	hgnc_id
HGNC_56915	CANT1P1	HGNC:56915	hgnc_id
HGNC_56916	UBE2D3P5	HGNC:56916	hgnc_id
HGNC_56917	HNRNPA3P17	HGNC:56917	hgnc_id
HGNC_56918	CDCA7P1	HGNC:56918	hgnc_id
HGNC_56919	CDCA7P2	HGNC:56919	hgnc_id
HGNC_5692	IGHVIII_11_1	HGNC:5692	hgnc_id
HGNC_56920	COX8CP1	HGNC:56920	hgnc_id
HGNC_56921	ANKRD36P2	HGNC:56921	hgnc_id
HGNC_56922	ATP6V1FP1	HGNC:56922	hgnc_id
HGNC_56923	ATP6V1FP2	HGNC:56923	hgnc_id
HGNC_56924	CMPK1P1	HGNC:56924	hgnc_id
HGNC_56925	CMPK1P2	HGNC:56925	hgnc_id
HGNC_56926	NUDT5P1	HGNC:56926	hgnc_id
HGNC_56927	ITGAEP1	HGNC:56927	hgnc_id
HGNC_56928	DNAJC2P1	HGNC:56928	hgnc_id
HGNC_56929	EXOSC8P1	HGNC:56929	hgnc_id
HGNC_5693	IGHVIII_13_1	HGNC:5693	hgnc_id
HGNC_56930	PRR11P1	HGNC:56930	hgnc_id
HGNC_56931	MTMR9P1	HGNC:56931	hgnc_id
HGNC_56932	TNPO3P2	HGNC:56932	hgnc_id
HGNC_56933	TIAL1P1	HGNC:56933	hgnc_id
HGNC_56934	WTAPP2	HGNC:56934	hgnc_id
HGNC_56936	YY1_DT	HGNC:56936	hgnc_id
HGNC_56937	LINC03121	HGNC:56937	hgnc_id
HGNC_56938	TIALD	HGNC:56938	hgnc_id
HGNC_5694	IGHVIII_16_1	HGNC:5694	hgnc_id
HGNC_56940	SYNE3_AS1	HGNC:56940	hgnc_id
HGNC_56941	ALDOC_AS1	HGNC:56941	hgnc_id
HGNC_56942	TVP23BP3	HGNC:56942	hgnc_id
HGNC_56943	TCEAL9P1	HGNC:56943	hgnc_id
HGNC_56944	MTCO1P59	HGNC:56944	hgnc_id
HGNC_56945	SYNCRIPP1	HGNC:56945	hgnc_id
HGNC_56946	HSPBAP1P1	HGNC:56946	hgnc_id
HGNC_56947	DNAJC9P1	HGNC:56947	hgnc_id
HGNC_56948	ANAPC13P1	HGNC:56948	hgnc_id
HGNC_56949	CENATACP1	HGNC:56949	hgnc_id
HGNC_5695	IGHVIII_2_1	HGNC:5695	hgnc_id
HGNC_56950	BBLNP1	HGNC:56950	hgnc_id
HGNC_56951	VTCN1P1	HGNC:56951	hgnc_id
HGNC_56952	NIPAL1P1	HGNC:56952	hgnc_id
HGNC_56953	CDK5RAP3P1	HGNC:56953	hgnc_id
HGNC_56954	ATP5MFP7	HGNC:56954	hgnc_id
HGNC_56955	DENRP1	HGNC:56955	hgnc_id
HGNC_56956	DENRP2	HGNC:56956	hgnc_id
HGNC_56957	DENRP3	HGNC:56957	hgnc_id
HGNC_56958	DENRP4	HGNC:56958	hgnc_id
HGNC_56959	NEFHP2	HGNC:56959	hgnc_id
HGNC_5696	IGHVIII_22_2	HGNC:5696	hgnc_id
HGNC_56960	IL9RP5	HGNC:56960	hgnc_id
HGNC_56961	RPL29P35	HGNC:56961	hgnc_id
HGNC_56963	GLYR1P1	HGNC:56963	hgnc_id
HGNC_56964	RPL27AP9	HGNC:56964	hgnc_id
HGNC_56965	USP10P3	HGNC:56965	hgnc_id
HGNC_56966	SSBP3P3	HGNC:56966	hgnc_id
HGNC_56967	SSBP3P4	HGNC:56967	hgnc_id
HGNC_56968	SSBP3P5	HGNC:56968	hgnc_id
HGNC_56969	SSBP3P6	HGNC:56969	hgnc_id
HGNC_5697	IGHVIII_25_1	HGNC:5697	hgnc_id
HGNC_56970	IL9RP6	HGNC:56970	hgnc_id
HGNC_56971	KLHL12P1	HGNC:56971	hgnc_id
HGNC_56972	MPPE1P2	HGNC:56972	hgnc_id
HGNC_56973	ASH2LP4	HGNC:56973	hgnc_id
HGNC_56974	ATP5PFP2	HGNC:56974	hgnc_id
HGNC_56975	ATP5PFP3	HGNC:56975	hgnc_id
HGNC_56976	ATP5PFP4	HGNC:56976	hgnc_id
HGNC_56977	KLHL5P1	HGNC:56977	hgnc_id
HGNC_56978	ACTR2P1	HGNC:56978	hgnc_id
HGNC_56979	BBLNP2	HGNC:56979	hgnc_id
HGNC_5698	IGHVIII_26_1	HGNC:5698	hgnc_id
HGNC_56980	SLC39A1P1	HGNC:56980	hgnc_id
HGNC_56981	SNRPNP2	HGNC:56981	hgnc_id
HGNC_56982	RPS26P59	HGNC:56982	hgnc_id
HGNC_56983	SNRPA1P2	HGNC:56983	hgnc_id
HGNC_56984	RPL28P6	HGNC:56984	hgnc_id
HGNC_56985	STMN3P1	HGNC:56985	hgnc_id
HGNC_56986	PHF10P2	HGNC:56986	hgnc_id
HGNC_56987	RPS3AP55	HGNC:56987	hgnc_id
HGNC_56988	RPL17P52	HGNC:56988	hgnc_id
HGNC_56989	ACO2P1	HGNC:56989	hgnc_id
HGNC_5699	IGHVIII_38_1	HGNC:5699	hgnc_id
HGNC_56990	ACO2P2	HGNC:56990	hgnc_id
HGNC_56991	TRMT112P8	HGNC:56991	hgnc_id
HGNC_56992	ADAMTS7P5	HGNC:56992	hgnc_id
HGNC_56993	ETFRF1P1	HGNC:56993	hgnc_id
HGNC_56994	SKP1P4	HGNC:56994	hgnc_id
HGNC_56995	COA1P1	HGNC:56995	hgnc_id
HGNC_56996	RPL35AP38	HGNC:56996	hgnc_id
HGNC_56997	RPL35P10	HGNC:56997	hgnc_id
HGNC_56998	RPL32P37	HGNC:56998	hgnc_id
HGNC_56999	TGFBR1P1	HGNC:56999	hgnc_id
HGNC_57	ABCC6	HGNC:57	hgnc_id
HGNC_570	AP3M2	HGNC:570	hgnc_id
HGNC_5700	IGHVIII_44	HGNC:5700	hgnc_id
HGNC_57000	MARK2P21	HGNC:57000	hgnc_id
HGNC_57001	UBXN2AP1	HGNC:57001	hgnc_id
HGNC_57002	LSM2P1	HGNC:57002	hgnc_id
HGNC_57003	LSM2P2	HGNC:57003	hgnc_id
HGNC_57004	YPEL5P4	HGNC:57004	hgnc_id
HGNC_57005	RPS8P11	HGNC:57005	hgnc_id
HGNC_57006	ACTR2P2	HGNC:57006	hgnc_id
HGNC_57007	COX16P1	HGNC:57007	hgnc_id
HGNC_57008	ISCA1P7	HGNC:57008	hgnc_id
HGNC_57009	CPSF6P1	HGNC:57009	hgnc_id
HGNC_5701	IGHVIII_47_1	HGNC:5701	hgnc_id
HGNC_57010	FIGLAP1	HGNC:57010	hgnc_id
HGNC_57011	GCM1P1	HGNC:57011	hgnc_id
HGNC_57012	LINC03125	HGNC:57012	hgnc_id
HGNC_57013	LINC03126	HGNC:57013	hgnc_id
HGNC_57014	SSU72_AS1	HGNC:57014	hgnc_id
HGNC_57016	ASAR1_1	HGNC:57016	hgnc_id
HGNC_57017	ASAR6_2	HGNC:57017	hgnc_id
HGNC_57018	ASAR8_1	HGNC:57018	hgnc_id
HGNC_57019	ASAR9_1	HGNC:57019	hgnc_id
HGNC_5702	IGHVIII_5_1	HGNC:5702	hgnc_id
HGNC_57020	ASAR9_2	HGNC:57020	hgnc_id
HGNC_57021	ASAR9_3	HGNC:57021	hgnc_id
HGNC_5703	IGHVIII_5_2	HGNC:5703	hgnc_id
HGNC_57037	RSRC1P1	HGNC:57037	hgnc_id
HGNC_57038	MKRN10P	HGNC:57038	hgnc_id
HGNC_57039	SDHCP5	HGNC:57039	hgnc_id
HGNC_5704	IGHV8_51_1	HGNC:5704	hgnc_id
HGNC_57041	MTNAP1P1	HGNC:57041	hgnc_id
HGNC_57042	RMP24P1	HGNC:57042	hgnc_id
HGNC_57043	C14ORF119P1	HGNC:57043	hgnc_id
HGNC_57044	LINC03129	HGNC:57044	hgnc_id
HGNC_57045	TRPA2P	HGNC:57045	hgnc_id
HGNC_57046	WDR5CP	HGNC:57046	hgnc_id
HGNC_5705	IGHVIII_67_2	HGNC:5705	hgnc_id
HGNC_5706	IGHVIII_67_3	HGNC:5706	hgnc_id
HGNC_5707	IGHVIII_67_4	HGNC:5707	hgnc_id
HGNC_5708	IGHVIII_76_1	HGNC:5708	hgnc_id
HGNC_5709	IGHVIII_82	HGNC:5709	hgnc_id
HGNC_571	AP3S2	HGNC:571	hgnc_id
HGNC_5710	IGHVIV_44_1	HGNC:5710	hgnc_id
HGNC_5713	JCHAIN	HGNC:5713	hgnc_id
HGNC_5714	JCHAINP1	HGNC:5714	hgnc_id
HGNC_5715	IGK	HGNC:5715	hgnc_id
HGNC_5716	IGKC	HGNC:5716	hgnc_id
HGNC_5717	IGKDEL	HGNC:5717	hgnc_id
HGNC_5719	IGKJ1	HGNC:5719	hgnc_id
HGNC_572	AP4B1	HGNC:572	hgnc_id
HGNC_5720	IGKJ2	HGNC:5720	hgnc_id
HGNC_5721	IGKJ3	HGNC:5721	hgnc_id
HGNC_5722	IGKJ4	HGNC:5722	hgnc_id
HGNC_5723	IGKJ5	HGNC:5723	hgnc_id
HGNC_5724	RBPJ	HGNC:5724	hgnc_id
HGNC_5725	RBPJP1	HGNC:5725	hgnc_id
HGNC_5726	RBPJP2	HGNC:5726	hgnc_id
HGNC_573	AP4E1	HGNC:573	hgnc_id
HGNC_5730	IGKV1_12	HGNC:5730	hgnc_id
HGNC_5731	IGKV1_13	HGNC:5731	hgnc_id
HGNC_5732	IGKV1_16	HGNC:5732	hgnc_id
HGNC_5733	IGKV1_17	HGNC:5733	hgnc_id
HGNC_5734	IGKV1_22	HGNC:5734	hgnc_id
HGNC_5735	IGKV1_27	HGNC:5735	hgnc_id
HGNC_5736	IGKV1_32	HGNC:5736	hgnc_id
HGNC_5737	IGKV1_33	HGNC:5737	hgnc_id
HGNC_5738	IGKV1_35	HGNC:5738	hgnc_id
HGNC_5739	IGKV1_37	HGNC:5739	hgnc_id
HGNC_574	AP4M1	HGNC:574	hgnc_id
HGNC_5740	IGKV1_39	HGNC:5740	hgnc_id
HGNC_5741	IGKV1_5	HGNC:5741	hgnc_id
HGNC_5742	IGKV1_6	HGNC:5742	hgnc_id
HGNC_5743	IGKV1_8	HGNC:5743	hgnc_id
HGNC_5744	IGKV1_9	HGNC:5744	hgnc_id
HGNC_5746	IGKV1D_12	HGNC:5746	hgnc_id
HGNC_5747	IGKV1D_13	HGNC:5747	hgnc_id
HGNC_5748	IGKV1D_16	HGNC:5748	hgnc_id
HGNC_5749	IGKV1D_17	HGNC:5749	hgnc_id
HGNC_575	AP4S1	HGNC:575	hgnc_id
HGNC_5750	IGKV1D_22	HGNC:5750	hgnc_id
HGNC_5751	IGKV1D_27	HGNC:5751	hgnc_id
HGNC_5752	IGKV1D_32	HGNC:5752	hgnc_id
HGNC_5753	IGKV1D_33	HGNC:5753	hgnc_id
HGNC_5754	IGKV1D_35	HGNC:5754	hgnc_id
HGNC_5755	IGKV1D_37	HGNC:5755	hgnc_id
HGNC_5756	IGKV1D_39	HGNC:5756	hgnc_id
HGNC_5757	IGKV1D_42	HGNC:5757	hgnc_id
HGNC_5758	IGKV1D_43	HGNC:5758	hgnc_id
HGNC_5759	IGKV1D_8	HGNC:5759	hgnc_id
HGNC_576	APAF1	HGNC:576	hgnc_id
HGNC_5760	IGKV1OR2_1	HGNC:5760	hgnc_id
HGNC_5761	IGKV1OR_2	HGNC:5761	hgnc_id
HGNC_5762	IGKV1OR_3	HGNC:5762	hgnc_id
HGNC_5763	IGKV1OR_4	HGNC:5763	hgnc_id
HGNC_5764	IGKV1OR1_1	HGNC:5764	hgnc_id
HGNC_5765	IGKV1OR15_118	HGNC:5765	hgnc_id
HGNC_5766	IGKV1OR2_0	HGNC:5766	hgnc_id
HGNC_5767	IGKV1OR2_108	HGNC:5767	hgnc_id
HGNC_5768	IGKV1OR2_11	HGNC:5768	hgnc_id
HGNC_5769	IGKV1OR2_3	HGNC:5769	hgnc_id
HGNC_5770	IGKV1OR2_6	HGNC:5770	hgnc_id
HGNC_5771	IGKV1OR2_9	HGNC:5771	hgnc_id
HGNC_5772	IGKV1OR22_1	HGNC:5772	hgnc_id
HGNC_5773	IGKV1OR22_5	HGNC:5773	hgnc_id
HGNC_5776	IGKV2_10	HGNC:5776	hgnc_id
HGNC_5777	IGKV2_14	HGNC:5777	hgnc_id
HGNC_5778	IGKV2_18	HGNC:5778	hgnc_id
HGNC_5779	IGKV2_19	HGNC:5779	hgnc_id
HGNC_578	APBA1	HGNC:578	hgnc_id
HGNC_5780	IGKV2_23	HGNC:5780	hgnc_id
HGNC_5781	IGKV2_24	HGNC:5781	hgnc_id
HGNC_5782	IGKV2_26	HGNC:5782	hgnc_id
HGNC_5783	IGKV2_28	HGNC:5783	hgnc_id
HGNC_5784	IGKV2_29	HGNC:5784	hgnc_id
HGNC_5785	IGKV2_30	HGNC:5785	hgnc_id
HGNC_5786	IGKV2_36	HGNC:5786	hgnc_id
HGNC_5787	IGKV2_38	HGNC:5787	hgnc_id
HGNC_5788	IGKV2_4	HGNC:5788	hgnc_id
HGNC_5789	IGKV2_40	HGNC:5789	hgnc_id
HGNC_579	APBA2	HGNC:579	hgnc_id
HGNC_5792	IGKV2D_10	HGNC:5792	hgnc_id
HGNC_5793	IGKV2D_14	HGNC:5793	hgnc_id
HGNC_5794	IGKV2D_18	HGNC:5794	hgnc_id
HGNC_5795	IGKV2D_19	HGNC:5795	hgnc_id
HGNC_5796	IGKV2D_23	HGNC:5796	hgnc_id
HGNC_5797	IGKV2D_24	HGNC:5797	hgnc_id
HGNC_5798	IGKV2D_26	HGNC:5798	hgnc_id
HGNC_5799	IGKV2D_28	HGNC:5799	hgnc_id
HGNC_580	APBA3	HGNC:580	hgnc_id
HGNC_5800	IGKV2D_29	HGNC:5800	hgnc_id
HGNC_5801	IGKV2D_30	HGNC:5801	hgnc_id
HGNC_5802	IGKV2D_36	HGNC:5802	hgnc_id
HGNC_5803	IGKV2D_38	HGNC:5803	hgnc_id
HGNC_5804	IGKV2D_40	HGNC:5804	hgnc_id
HGNC_5805	IGKV2OR2_1	HGNC:5805	hgnc_id
HGNC_5806	IGKV2OR2_10	HGNC:5806	hgnc_id
HGNC_58065	PIEZO1_AS1	HGNC:58065	hgnc_id
HGNC_58066	LNCEGFL7OS	HGNC:58066	hgnc_id
HGNC_58067	ACER3_AS1	HGNC:58067	hgnc_id
HGNC_58068	PFKFB3_AS1	HGNC:58068	hgnc_id
HGNC_58069	LDLRAD4_AS2	HGNC:58069	hgnc_id
HGNC_58070	NRGN_AS1	HGNC:58070	hgnc_id
HGNC_58071	DNAJC6_AS1	HGNC:58071	hgnc_id
HGNC_58072	MIR550A3HG	HGNC:58072	hgnc_id
HGNC_58073	ZNF143_AS1	HGNC:58073	hgnc_id
HGNC_58074	KCNK10_AS1	HGNC:58074	hgnc_id
HGNC_58075	TM7SF3_AS1	HGNC:58075	hgnc_id
HGNC_5808	IGKV2OR2_2	HGNC:5808	hgnc_id
HGNC_58084	SPICE1_CFAP44	HGNC:58084	hgnc_id
HGNC_58085	CYKILR	HGNC:58085	hgnc_id
HGNC_58086	GLYATL1_AS1	HGNC:58086	hgnc_id
HGNC_58087	LINC03130	HGNC:58087	hgnc_id
HGNC_58088	LINC03131	HGNC:58088	hgnc_id
HGNC_58089	ERVE_5	HGNC:58089	hgnc_id
HGNC_5809	IGKV2OR2_4	HGNC:5809	hgnc_id
HGNC_58090	DTNBP1_AS1	HGNC:58090	hgnc_id
HGNC_58091	RBBP8_AS1	HGNC:58091	hgnc_id
HGNC_58092	PROK2_DT	HGNC:58092	hgnc_id
HGNC_58093	ADAMTS16_AS1	HGNC:58093	hgnc_id
HGNC_58095	LINC03133	HGNC:58095	hgnc_id
HGNC_58096	LINC03134	HGNC:58096	hgnc_id
HGNC_58097	DCAF12_AS1	HGNC:58097	hgnc_id
HGNC_58099	TSHZ2_AS1	HGNC:58099	hgnc_id
HGNC_581	APBB1	HGNC:581	hgnc_id
HGNC_5810	IGKV2OR2_7	HGNC:5810	hgnc_id
HGNC_58100	LINC03135	HGNC:58100	hgnc_id
HGNC_58101	EFCAB2_AS1	HGNC:58101	hgnc_id
HGNC_58102	LINC03136	HGNC:58102	hgnc_id
HGNC_58103	LINC03137	HGNC:58103	hgnc_id
HGNC_58104	LINC03138	HGNC:58104	hgnc_id
HGNC_58105	SYT1_AS1	HGNC:58105	hgnc_id
HGNC_58106	CRK_AS1	HGNC:58106	hgnc_id
HGNC_58107	CYP3A4_AS1	HGNC:58107	hgnc_id
HGNC_58108	SCDAL	HGNC:58108	hgnc_id
HGNC_58109	DLGAP1_AS6	HGNC:58109	hgnc_id
HGNC_5811	IGKV2OR2_8	HGNC:5811	hgnc_id
HGNC_58110	ZNF276_AS1	HGNC:58110	hgnc_id
HGNC_58111	LINC03139	HGNC:58111	hgnc_id
HGNC_58112	PTPN11BP	HGNC:58112	hgnc_id
HGNC_58113	CPAMD8P1	HGNC:58113	hgnc_id
HGNC_58114	PEARL1	HGNC:58114	hgnc_id
HGNC_58115	NQO1_AS1	HGNC:58115	hgnc_id
HGNC_58116	TGILR	HGNC:58116	hgnc_id
HGNC_58117	RNF4BP	HGNC:58117	hgnc_id
HGNC_58118	PPP3CA_DT	HGNC:58118	hgnc_id
HGNC_58119	LNCR_SMAL	HGNC:58119	hgnc_id
HGNC_5812	IGKV2OR22_3	HGNC:5812	hgnc_id
HGNC_58120	LNC_WAL	HGNC:58120	hgnc_id
HGNC_58121	SPON2_AS1	HGNC:58121	hgnc_id
HGNC_58122	HTRA1_AS1	HGNC:58122	hgnc_id
HGNC_58123	DAGARR	HGNC:58123	hgnc_id
HGNC_58126	EGFLAM_AS5	HGNC:58126	hgnc_id
HGNC_58127	LINC03140	HGNC:58127	hgnc_id
HGNC_5813	IGKV2OR22_4	HGNC:5813	hgnc_id
HGNC_58130	F10_AS2	HGNC:58130	hgnc_id
HGNC_58131	UBE2I_AS1	HGNC:58131	hgnc_id
HGNC_58132	LALTOP	HGNC:58132	hgnc_id
HGNC_58133	SNTB1_AS1	HGNC:58133	hgnc_id
HGNC_58134	HDAC4_AS2	HGNC:58134	hgnc_id
HGNC_58135	DEPDC1_AS2	HGNC:58135	hgnc_id
HGNC_58136	ZHX2_AS1	HGNC:58136	hgnc_id
HGNC_58137	AMN1_AS1	HGNC:58137	hgnc_id
HGNC_58138	ZFP69B_DT	HGNC:58138	hgnc_id
HGNC_58139	KANK1_AS1	HGNC:58139	hgnc_id
HGNC_58140	PSMD3_AS1	HGNC:58140	hgnc_id
HGNC_58141	GSE1_AS1	HGNC:58141	hgnc_id
HGNC_58142	WDR81_AS1	HGNC:58142	hgnc_id
HGNC_58143	LINC03141	HGNC:58143	hgnc_id
HGNC_58144	DMP1_AS1	HGNC:58144	hgnc_id
HGNC_58145	MIR200BHG	HGNC:58145	hgnc_id
HGNC_58146	LNCROPM	HGNC:58146	hgnc_id
HGNC_58147	CHLSN_AS1	HGNC:58147	hgnc_id
HGNC_58148	YAP1_DT	HGNC:58148	hgnc_id
HGNC_58149	NFKB1_AS1	HGNC:58149	hgnc_id
HGNC_5815	IGKV3_11	HGNC:5815	hgnc_id
HGNC_58150	PTPRB_AS1	HGNC:58150	hgnc_id
HGNC_58151	SMN1_AS1	HGNC:58151	hgnc_id
HGNC_58152	COL15A1_AS1	HGNC:58152	hgnc_id
HGNC_58153	LINC03142	HGNC:58153	hgnc_id
HGNC_58154	OTP_AS1	HGNC:58154	hgnc_id
HGNC_58155	NCAM1_AS2	HGNC:58155	hgnc_id
HGNC_58156	IL12B_AS1	HGNC:58156	hgnc_id
HGNC_58157	FOXN3_AS3	HGNC:58157	hgnc_id
HGNC_58158	MIR548BAHG	HGNC:58158	hgnc_id
HGNC_5816	IGKV3_15	HGNC:5816	hgnc_id
HGNC_58160	NEIL1_AS1	HGNC:58160	hgnc_id
HGNC_58161	PAK4_AS1	HGNC:58161	hgnc_id
HGNC_58162	LINC03143	HGNC:58162	hgnc_id
HGNC_58163	CCDC33_AS1	HGNC:58163	hgnc_id
HGNC_58164	LNCRMP	HGNC:58164	hgnc_id
HGNC_58165	MYO7B_AS1	HGNC:58165	hgnc_id
HGNC_58166	GZMH_AS1	HGNC:58166	hgnc_id
HGNC_58167	IL2RA_AS1	HGNC:58167	hgnc_id
HGNC_58168	CACNB2_AS1	HGNC:58168	hgnc_id
HGNC_58169	CACNB2_AS2	HGNC:58169	hgnc_id
HGNC_5817	IGKV3_20	HGNC:5817	hgnc_id
HGNC_58170	MAP6_AS1	HGNC:58170	hgnc_id
HGNC_58171	RAD51B_AS1	HGNC:58171	hgnc_id
HGNC_58172	TSHR_AS1	HGNC:58172	hgnc_id
HGNC_58173	MARCHF10_AS1	HGNC:58173	hgnc_id
HGNC_58174	RTBDN_AS1	HGNC:58174	hgnc_id
HGNC_58175	PPP5C_AS1	HGNC:58175	hgnc_id
HGNC_58176	SMIM29_AS1	HGNC:58176	hgnc_id
HGNC_58177	EIF2AK3_AS1	HGNC:58177	hgnc_id
HGNC_58178	SERTAD2_AS1	HGNC:58178	hgnc_id
HGNC_58179	FRMD4A_AS2	HGNC:58179	hgnc_id
HGNC_5818	IGKV3_25	HGNC:5818	hgnc_id
HGNC_58180	MALRD1_AS1	HGNC:58180	hgnc_id
HGNC_58181	IFT70A_AS1	HGNC:58181	hgnc_id
HGNC_58182	PDE4D_AS1	HGNC:58182	hgnc_id
HGNC_58183	PRKAB1_AS1	HGNC:58183	hgnc_id
HGNC_58184	SNCAIP_AS2	HGNC:58184	hgnc_id
HGNC_58185	IFITM3_AS1	HGNC:58185	hgnc_id
HGNC_58186	EGR3_AS1	HGNC:58186	hgnc_id
HGNC_58187	CSGALNACT1_AS1	HGNC:58187	hgnc_id
HGNC_58188	DDX25_AS1	HGNC:58188	hgnc_id
HGNC_58189	TENM4_AS1	HGNC:58189	hgnc_id
HGNC_5819	IGKV3_31	HGNC:5819	hgnc_id
HGNC_58190	BLK_AS1	HGNC:58190	hgnc_id
HGNC_58191	HMGA2_AS2	HGNC:58191	hgnc_id
HGNC_58192	BCAT1_AS1	HGNC:58192	hgnc_id
HGNC_58193	KCNJ8_AS1	HGNC:58193	hgnc_id
HGNC_58194	CHRM1_AS1	HGNC:58194	hgnc_id
HGNC_58195	PPFIA2_AS2	HGNC:58195	hgnc_id
HGNC_58196	MACC1_OT1	HGNC:58196	hgnc_id
HGNC_58197	TEPSIN_AS1	HGNC:58197	hgnc_id
HGNC_58198	CLK3_AS1	HGNC:58198	hgnc_id
HGNC_58199	IQCK_AS1	HGNC:58199	hgnc_id
HGNC_582	APBB2	HGNC:582	hgnc_id
HGNC_5820	IGKV3_34	HGNC:5820	hgnc_id
HGNC_58200	SMG6_AS1	HGNC:58200	hgnc_id
HGNC_58201	P4HB_AS1	HGNC:58201	hgnc_id
HGNC_58202	EPB41L3_AS1	HGNC:58202	hgnc_id
HGNC_58203	RAB12_AS1	HGNC:58203	hgnc_id
HGNC_58204	RFX2_AS1	HGNC:58204	hgnc_id
HGNC_58205	RFX2_AS2	HGNC:58205	hgnc_id
HGNC_58206	PLIN3_AS1	HGNC:58206	hgnc_id
HGNC_58207	IER2_AS1	HGNC:58207	hgnc_id
HGNC_58208	DTNA_AS1	HGNC:58208	hgnc_id
HGNC_58209	TACR1_AS1	HGNC:58209	hgnc_id
HGNC_5821	IGKV3_7	HGNC:5821	hgnc_id
HGNC_58210	CCT5_AS1	HGNC:58210	hgnc_id
HGNC_58211	PSD3_AS1	HGNC:58211	hgnc_id
HGNC_58212	TNRC18_AS1	HGNC:58212	hgnc_id
HGNC_58213	CACNA1B_AS2	HGNC:58213	hgnc_id
HGNC_58214	TAC4_AS1	HGNC:58214	hgnc_id
HGNC_58215	NKD1_AS1	HGNC:58215	hgnc_id
HGNC_58216	PES1_AS1	HGNC:58216	hgnc_id
HGNC_58217	AOPEP_AS1	HGNC:58217	hgnc_id
HGNC_58218	CDH4_AS2	HGNC:58218	hgnc_id
HGNC_58219	DIP2C_AS2	HGNC:58219	hgnc_id
HGNC_58220	GPN2_AS1	HGNC:58220	hgnc_id
HGNC_58221	PEA15_AS1	HGNC:58221	hgnc_id
